25,3.8,39,53
27,4,42,56
31,4,42,54
29,3.9,40,64
24,3.7,38,60
33,3.8,39,75
29,3.7,38,80
22,3.8,39,53
35,4,42,54
29,3.8,39,54
23,3.8,39,75
25,3.5,36,75
29,3.6,37,75
27,3.8,39,54
28,3.7,38,80
28,3.3,34,80
33,3.5,36,80
22,3.8,39,72
19,3,31,56
26,3.8,39,61
24,3.6,37,80
30,3.8,39,67
24,4,42,80
25,3.7,38,72
33,3.9,40,74
22,3.8,39,67
30,3.9,40,80
34,3.8,39,59
33,3.9,40,54
25,3.5,36,80
34,4,42,59
28,4,42,56
25,3.9,40,61
18,3.5,36,67
27,3.8,39,61
33,4,42,80
31,3.9,40,57
33,4,42,68
29,3.9,40,78
30,3.5,36,56
30,3.9,40,80
33,3.8,39,72
33,4,42,80
28,3.9,40,78
31,3.9,40,75
29,3.8,39,61
28,4,42,78
25,4,42,72
19,3.5,36,54
27,3.8,39,62
29,3.7,38,80
35,3.7,38,65
29,3.7,38,53
19,3,31,53
34,3.9,40,78
26,3.8,39,74
21,3.6,37,54
23,3.7,38,67
30,3.8,39,54
29,4,42,60
18,3,31,54
30,3.5,36,65
29,4,42,74
32,3.8,39,67
31,3.7,38,68
28,2.6,27,54
24,3.9,40,61
27,3.6,37,72
26,3.4,35,56
25,3.2,33,80
30,3.9,40,57
32,4,42,80
26,3.9,40,80
25,3.7,38,80
34,3.7,38,67
34,3.5,36,80
27,4,42,80
26,3.3,34,59
19,3.5,36,65
24,3,31,54
32,3.7,38,80
32,4,42,53
19,3.3,34,75
13,2.5,26,71
28,4,42,54
32,4,42,80
34,4,42,62
30,4,42,64
30,3.6,37,65
28,3.5,36,54
24,3.2,33,53
36,4,42,60
27,3.9,40,61
34,4,42,65
29,3.7,38,56
30,3.8,39,67
21,3.8,39,56
26,3.1,32,74
27,4,42,60
30,4,42,78
25,4,42,61
32,3.8,39,80
29,3.9,40,62
29,4,42,57
31,3.8,39,53
34,4,42,53
29,3.5,36,64
29,3.9,40,65
20,3.1,32,67
27,3.6,37,70
32,4,42,54
21,3.8,39,80
34,4,42,80
31,3.8,39,53
20,3.3,34,80
25,3.3,34,80
24,3.1,32,65
33,3.6,37,67
22,3.7,38,57
25,3.6,37,75
30,3.5,36,53
35,4,42,80
34,3.5,36,78
32,3.9,40,74
33,3.7,38,80
19,3.1,32,54
23,3.9,40,62
35,3.9,40,78
32,4,42,80
28,3,31,75
30,3.4,35,61
32,4,42,72
30,3.4,35,64
25,4,42,54
33,2.9,30,75
32,3.5,36,80
20,3.2,33,70
25,4,42,74
27,4,42,80
26,3.9,40,53
25,3.5,36,54
28,4,42,80
35,3.6,37,80
